id,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
6125,48.00,F,3.00,ensino medio,divorciado,$40K - $60K,blue,40.00,3.00,3.00,1.00,"2,405.57","4,421.95",79.00
6126,46.00,M,4.00,sem educacao formal,solteiro,$80K - $120K,gold,41.00,6.00,2.00,3.00,"34,516.42","1,989.82",47.00
6127,44.00,M,2.00,graduacao,casado,$80K - $120K,blue,37.00,5.00,1.00,3.00,"8,241.33","4,436.88",79.00
6128,53.00,F,2.00,mestrado,casado,$40K - $60K,blue,36.00,4.00,1.00,3.00,"1,438.86","4,915.02",92.00
6129,44.00,F,3.00,ensino medio,na,menos que $40K,blue,36.00,3.00,2.00,3.00,"2,608.63","4,671.56",61.00
6130,41.00,F,3.00,ensino medio,casado,menos que $40K,blue,36.00,6.00,3.00,2.00,"2,359.41","5,232.08",78.00
6131,47.00,F,4.00,doutorado,casado,menos que $40K,blue,39.00,6.00,2.00,2.00,"1,790.79","4,141.61",87.00
6132,54.00,F,2.00,sem educacao formal,casado,menos que $40K,blue,50.00,3.00,3.00,6.00,"2,247.10","2,615.33",37.00
6133,40.00,M,3.00,ensino medio,solteiro,$80K - $120K,blue,36.00,5.00,3.00,3.00,"3,624.39","4,749.77",82.00
6134,42.00,F,4.00,mestrado,casado,menos que $40K,blue,36.00,6.00,1.00,2.00,"1,438.55","4,396.24",70.00
6135,39.00,F,2.00,graduacao,casado,$40K - $60K,blue,31.00,3.00,2.00,1.00,"2,901.42","4,239.32",78.00
6136,41.00,F,2.00,graduacao,casado,menos que $40K,blue,31.00,4.00,3.00,2.00,"9,759.98","4,226.17",77.00
6137,57.00,F,3.00,doutorado,casado,menos que $40K,blue,36.00,4.00,2.00,3.00,"2,525.96","4,360.86",78.00
6138,60.00,F,1.00,ensino medio,divorciado,menos que $40K,blue,48.00,5.00,3.00,3.00,"2,737.99","4,507.72",86.00
6139,51.00,M,2.00,mestrado,casado,$80K - $120K,blue,36.00,4.00,2.00,3.00,"19,262.36","4,812.52",85.00
6140,33.00,F,.00,ensino medio,solteiro,na,blue,27.00,6.00,1.00,1.00,"2,252.92","5,055.41",68.00
6141,46.00,M,2.00,na,solteiro,$80K - $120K,blue,34.00,2.00,3.00,3.00,"7,077.83","2,619.33",41.00
6142,63.00,M,.00,graduacao,solteiro,$60K - $80K,blue,51.00,4.00,1.00,2.00,"2,706.66","5,047.21",64.00
6143,49.00,F,2.00,ensino medio,casado,$40K - $60K,blue,40.00,5.00,2.00,3.00,"3,263.35","4,288.29",69.00
6144,41.00,F,4.00,graduacao,casado,$40K - $60K,blue,29.00,5.00,3.00,2.00,"3,281.22","2,907.17",45.00
6145,51.00,M,2.00,ensino medio,casado,$80K - $120K,blue,40.00,4.00,2.00,3.00,"8,169.07","4,927.57",70.00
6146,46.00,F,5.00,graduacao,divorciado,$40K - $60K,blue,38.00,6.00,3.00,1.00,"3,276.49","4,264.93",76.00
6147,41.00,F,3.00,na,solteiro,menos que $40K,blue,29.00,4.00,3.00,2.00,"1,966.57","4,666.77",74.00
6148,46.00,F,4.00,ensino medio,casado,na,blue,30.00,3.00,3.00,1.00,"5,869.32","5,103.42",83.00
6149,34.00,F,2.00,sem educacao formal,solteiro,menos que $40K,blue,24.00,6.00,2.00,2.00,"1,438.55","3,940.59",82.00
6150,45.00,F,2.00,na,casado,menos que $40K,blue,38.00,3.00,3.00,2.00,"3,682.32","4,015.88",77.00
6151,27.00,F,.00,mestrado,divorciado,na,blue,36.00,5.00,.00,1.00,"13,439.23","4,715.11",86.00
6152,54.00,F,2.00,doutorado,solteiro,menos que $40K,blue,42.00,3.00,3.00,4.00,"1,694.15","1,930.48",41.00
6153,41.00,M,2.00,ensino medio,divorciado,$80K - $120K,blue,36.00,6.00,2.00,2.00,"1,636.74","4,695.23",73.00
6154,48.00,F,1.00,mestrado,casado,menos que $40K,blue,38.00,6.00,3.00,2.00,"1,449.20","4,039.65",50.00
6155,45.00,F,2.00,mestrado,casado,menos que $40K,blue,38.00,3.00,3.00,3.00,"1,513.99","4,166.62",71.00
6156,39.00,F,4.00,mestrado,solteiro,menos que $40K,blue,28.00,5.00,4.00,2.00,"1,438.39","2,392.21",44.00
6157,46.00,F,4.00,doutorado,divorciado,menos que $40K,blue,38.00,4.00,2.00,3.00,"4,120.44","4,792.84",81.00
6158,47.00,F,2.00,na,solteiro,menos que $40K,blue,41.00,5.00,1.00,3.00,"2,289.87","4,817.26",77.00
6159,45.00,F,3.00,mestrado,solteiro,menos que $40K,blue,33.00,6.00,3.00,2.00,"2,016.98","4,535.68",82.00
6160,49.00,M,3.00,sem educacao formal,casado,$80K - $120K,blue,40.00,5.00,3.00,4.00,"2,509.61","2,239.21",47.00
6161,40.00,F,2.00,mestrado,casado,menos que $40K,blue,35.00,3.00,3.00,1.00,"3,511.43","5,238.45",82.00
6162,45.00,M,3.00,doutorado,divorciado,$60K - $80K,blue,37.00,6.00,3.00,3.00,"2,751.48","4,453.74",75.00
6163,34.00,F,2.00,ensino medio,divorciado,menos que $40K,blue,36.00,3.00,3.00,6.00,"2,426.31","4,918.62",81.00
6164,44.00,M,2.00,mestrado,casado,$80K - $120K,blue,36.00,3.00,2.00,3.00,"12,230.56","3,659.16",76.00
6165,42.00,M,3.00,mestrado,solteiro,$60K - $80K,blue,33.00,3.00,3.00,1.00,"7,328.56","4,518.19",79.00
6166,47.00,F,2.00,ensino medio,casado,na,blue,40.00,5.00,3.00,1.00,"2,264.75","4,279.82",75.00
6167,42.00,M,2.00,mestrado,solteiro,$80K - $120K,blue,36.00,3.00,3.00,1.00,"3,046.71","4,711.23",77.00
6168,51.00,F,.00,sem educacao formal,casado,na,blue,36.00,6.00,2.00,3.00,"5,881.71","4,431.38",89.00
6169,52.00,M,2.00,graduacao,casado,$80K - $120K,blue,41.00,4.00,3.00,2.00,"16,207.83","3,621.57",83.00
6170,44.00,M,3.00,graduacao,na,$60K - $80K,blue,33.00,6.00,2.00,3.00,"15,468.32","4,484.30",81.00
6171,47.00,F,5.00,graduacao,solteiro,menos que $40K,blue,34.00,4.00,2.00,3.00,"5,950.15","4,655.18",66.00
6172,48.00,F,3.00,na,casado,menos que $40K,blue,43.00,3.00,2.00,1.00,"3,119.45","4,705.86",77.00
6173,50.00,F,3.00,sem educacao formal,na,na,blue,30.00,4.00,3.00,1.00,"1,507.51","4,037.51",83.00
6174,51.00,F,4.00,ensino medio,solteiro,menos que $40K,blue,36.00,6.00,3.00,3.00,"2,902.14","4,748.01",74.00
6175,47.00,F,3.00,graduacao,casado,menos que $40K,blue,38.00,5.00,2.00,2.00,"1,585.98","4,656.51",80.00
6176,47.00,F,1.00,ensino medio,solteiro,menos que $40K,blue,36.00,6.00,3.00,2.00,"2,899.18","4,296.73",68.00
6177,50.00,F,2.00,na,casado,$40K - $60K,blue,36.00,5.00,2.00,1.00,"2,295.03","2,245.01",47.00
6178,39.00,F,2.00,na,casado,menos que $40K,blue,33.00,3.00,3.00,1.00,"3,251.45","4,284.29",85.00
6179,48.00,F,2.00,ensino medio,casado,na,blue,27.00,3.00,2.00,1.00,"4,009.87","4,506.89",80.00
6180,45.00,F,4.00,na,casado,menos que $40K,blue,39.00,3.00,2.00,2.00,"3,411.46","2,108.18",55.00
6181,49.00,M,5.00,doutorado,solteiro,$40K - $60K,silver,36.00,6.00,2.00,1.00,"15,525.01","4,042.00",78.00
6182,35.00,F,4.00,mestrado,solteiro,menos que $40K,blue,29.00,6.00,.00,3.00,"2,118.59","4,541.34",60.00
6183,34.00,F,3.00,mestrado,casado,$40K - $60K,blue,25.00,6.00,2.00,2.00,"2,275.06","4,977.36",88.00
6184,59.00,F,1.00,graduacao,solteiro,menos que $40K,blue,48.00,5.00,.00,2.00,"2,601.62","4,899.17",62.00
6185,52.00,M,3.00,ensino medio,solteiro,$80K - $120K,blue,41.00,6.00,3.00,3.00,"4,642.61","3,532.50",72.00
6186,58.00,M,.00,doutorado,solteiro,menos que $40K,blue,46.00,6.00,3.00,4.00,"1,438.21","4,082.22",82.00
6187,51.00,F,2.00,na,solteiro,menos que $40K,blue,36.00,3.00,2.00,2.00,"1,858.11","4,388.55",66.00
6188,59.00,F,1.00,mestrado,solteiro,menos que $40K,blue,52.00,5.00,3.00,3.00,"2,636.40","4,727.28",83.00
6189,50.00,F,3.00,doutorado,solteiro,$40K - $60K,blue,42.00,4.00,3.00,3.00,"3,743.00","4,621.64",71.00
6190,49.00,F,1.00,mestrado,solteiro,menos que $40K,blue,41.00,6.00,3.00,1.00,"1,438.76","4,538.89",82.00
6191,61.00,F,.00,ensino medio,casado,menos que $40K,blue,47.00,1.00,4.00,3.00,"4,130.82","2,418.72",57.00
6192,47.00,M,3.00,sem educacao formal,na,$40K - $60K,blue,36.00,3.00,3.00,3.00,"10,960.37","3,480.86",62.00
6193,52.00,F,3.00,doutorado,casado,$40K - $60K,blue,33.00,3.00,.00,2.00,"3,900.70","4,337.54",81.00
6194,38.00,M,1.00,sem educacao formal,casado,menos que $40K,blue,31.00,6.00,3.00,3.00,"6,236.25","5,389.93",84.00
6195,34.00,F,3.00,mestrado,solteiro,na,blue,23.00,5.00,.00,1.00,"2,591.05","3,876.31",67.00
6196,57.00,F,2.00,doutorado,casado,menos que $40K,blue,36.00,1.00,3.00,3.00,"1,615.89","2,212.17",43.00
6197,47.00,F,3.00,mestrado,solteiro,na,blue,36.00,5.00,2.00,1.00,"8,332.83","5,108.04",78.00
6198,55.00,F,1.00,mestrado,casado,menos que $40K,blue,38.00,5.00,2.00,5.00,"2,033.96","4,100.78",82.00
6199,55.00,M,2.00,na,solteiro,$80K - $120K,blue,48.00,3.00,3.00,2.00,"8,082.88","4,277.86",59.00
6200,57.00,F,3.00,ensino medio,casado,menos que $40K,blue,51.00,6.00,3.00,2.00,"1,511.63","4,683.96",87.00
6201,43.00,F,4.00,mestrado,divorciado,na,blue,36.00,5.00,2.00,2.00,"11,536.24","4,106.15",81.00
6202,65.00,F,1.00,ensino medio,solteiro,menos que $40K,blue,55.00,3.00,2.00,3.00,"4,010.55","3,807.96",61.00
6203,55.00,F,2.00,sem educacao formal,casado,menos que $40K,blue,44.00,5.00,3.00,2.00,"1,669.29","4,085.83",69.00
6204,54.00,F,3.00,mestrado,casado,na,blue,49.00,5.00,2.00,1.00,"11,905.34","4,022.50",65.00
6205,44.00,F,1.00,graduacao,casado,menos que $40K,blue,36.00,6.00,3.00,3.00,"3,052.47","2,598.83",47.00
6206,55.00,F,2.00,mestrado,na,menos que $40K,blue,36.00,5.00,2.00,1.00,"2,712.67","4,858.40",73.00
6207,39.00,F,.00,graduacao,casado,menos que $40K,blue,30.00,3.00,3.00,2.00,"1,978.06","4,299.82",59.00
6208,37.00,F,3.00,graduacao,casado,menos que $40K,blue,27.00,4.00,.00,2.00,"1,438.59","4,621.10",73.00
6209,55.00,F,1.00,mestrado,casado,menos que $40K,blue,46.00,3.00,3.00,3.00,"1,606.10","4,548.80",76.00
6210,46.00,F,1.00,doutorado,casado,menos que $40K,blue,29.00,3.00,2.00,3.00,"2,406.76","4,665.68",89.00
6211,44.00,M,4.00,na,solteiro,$80K - $120K,blue,36.00,6.00,3.00,2.00,"5,877.82","3,565.14",83.00
6212,57.00,F,2.00,mestrado,casado,menos que $40K,blue,41.00,3.00,3.00,3.00,"2,796.38","2,196.85",35.00
6213,54.00,F,1.00,doutorado,casado,na,blue,40.00,4.00,2.00,1.00,"2,876.52","4,302.97",74.00
6214,38.00,F,1.00,ensino medio,solteiro,menos que $40K,blue,26.00,5.00,4.00,2.00,"3,554.88","2,372.87",44.00
6215,48.00,F,2.00,na,solteiro,menos que $40K,blue,36.00,4.00,2.00,3.00,"9,505.06","3,616.66",68.00
6216,34.00,F,3.00,ensino medio,solteiro,menos que $40K,blue,21.00,2.00,2.00,2.00,"1,576.40","2,703.95",56.00
6217,44.00,F,4.00,graduacao,casado,menos que $40K,blue,36.00,6.00,2.00,3.00,"1,438.21","4,257.58",89.00
6218,39.00,M,3.00,sem educacao formal,solteiro,$60K - $80K,blue,26.00,4.00,1.00,2.00,"2,973.61","4,342.13",87.00
6219,40.00,F,4.00,mestrado,solteiro,menos que $40K,blue,25.00,4.00,3.00,2.00,"1,438.07","2,493.99",42.00
6220,41.00,F,1.00,sem educacao formal,solteiro,na,blue,30.00,4.00,3.00,2.00,"5,647.11","4,868.20",76.00
6221,43.00,F,1.00,ensino medio,na,$40K - $60K,blue,35.00,6.00,2.00,3.00,"1,766.38","4,808.57",87.00
6222,50.00,F,2.00,mestrado,na,menos que $40K,blue,40.00,3.00,3.00,2.00,"1,606.45","4,129.41",68.00
6223,54.00,F,.00,ensino medio,na,menos que $40K,blue,34.00,4.00,3.00,3.00,"2,223.12","2,538.94",49.00
6224,47.00,F,4.00,doutorado,solteiro,$40K - $60K,blue,36.00,6.00,3.00,3.00,"2,896.63","4,970.36",85.00
6225,51.00,M,3.00,mestrado,casado,$60K - $80K,blue,43.00,6.00,3.00,1.00,"2,157.22","4,784.86",69.00
6226,49.00,F,3.00,doutorado,divorciado,na,blue,42.00,1.00,3.00,3.00,"3,802.22","2,003.26",43.00
6227,43.00,M,1.00,graduacao,casado,$60K - $80K,blue,36.00,3.00,2.00,3.00,"13,840.92","4,190.80",74.00
6228,36.00,F,2.00,na,na,menos que $40K,blue,28.00,6.00,2.00,1.00,"2,169.42","5,182.40",78.00
6229,47.00,F,3.00,na,solteiro,menos que $40K,blue,34.00,6.00,.00,3.00,"4,862.74","4,167.16",86.00
6230,45.00,F,5.00,mestrado,casado,menos que $40K,blue,36.00,4.00,2.00,1.00,"2,289.01","4,483.92",72.00
6231,49.00,M,3.00,na,casado,$60K - $80K,blue,36.00,6.00,3.00,1.00,"22,651.42","3,915.26",72.00
6232,48.00,F,4.00,na,na,menos que $40K,blue,36.00,4.00,2.00,3.00,"2,406.48","4,748.31",88.00
6233,52.00,M,3.00,doutorado,casado,$80K - $120K,blue,36.00,2.00,3.00,3.00,"3,022.80","2,724.53",38.00
6234,46.00,M,3.00,doutorado,casado,$80K - $120K,blue,38.00,6.00,2.00,1.00,"12,935.88","3,528.82",61.00
6235,45.00,F,4.00,na,solteiro,menos que $40K,blue,40.00,5.00,3.00,4.00,"1,438.68","2,207.57",41.00
6236,49.00,F,1.00,sem educacao formal,casado,$40K - $60K,blue,41.00,4.00,3.00,3.00,"1,438.26","2,030.13",37.00
6237,43.00,F,3.00,doutorado,solteiro,menos que $40K,blue,26.00,6.00,2.00,2.00,"2,256.63","4,893.93",76.00
6238,40.00,F,3.00,mestrado,solteiro,menos que $40K,blue,36.00,5.00,1.00,3.00,"1,516.46","2,709.30",54.00
6239,48.00,F,3.00,na,na,$40K - $60K,blue,33.00,3.00,2.00,2.00,"2,485.74","4,351.37",86.00
6240,53.00,F,2.00,na,solteiro,menos que $40K,blue,36.00,5.00,2.00,2.00,"1,820.97","4,665.11",67.00
6241,54.00,F,2.00,mestrado,casado,na,blue,47.00,4.00,3.00,3.00,"2,156.50","4,120.46",77.00
6242,48.00,M,5.00,doutorado,solteiro,$60K - $80K,blue,30.00,6.00,2.00,3.00,"5,826.62","4,135.76",76.00
6243,39.00,F,1.00,mestrado,solteiro,menos que $40K,silver,30.00,5.00,2.00,2.00,"10,190.23","3,769.00",59.00
6244,45.00,F,3.00,mestrado,solteiro,menos que $40K,blue,28.00,5.00,2.00,2.00,"2,035.44","4,670.71",77.00
6245,45.00,F,2.00,graduacao,solteiro,menos que $40K,blue,33.00,1.00,3.00,3.00,"1,833.96","2,037.65",31.00
6246,56.00,M,3.00,sem educacao formal,solteiro,$60K - $80K,blue,49.00,3.00,3.00,3.00,"1,623.38","4,965.56",74.00
6247,27.00,F,.00,na,solteiro,menos que $40K,blue,16.00,6.00,3.00,1.00,"1,835.37","1,903.28",44.00
6248,47.00,F,4.00,ensino medio,casado,menos que $40K,blue,40.00,4.00,2.00,2.00,"4,490.25","4,346.88",70.00
6249,48.00,M,3.00,mestrado,divorciado,$60K - $80K,blue,34.00,6.00,2.00,3.00,"11,062.30","4,084.58",72.00
6250,30.00,F,.00,mestrado,solteiro,menos que $40K,blue,36.00,5.00,3.00,3.00,"1,574.83","2,560.99",59.00
6251,52.00,F,2.00,graduacao,solteiro,menos que $40K,blue,36.00,3.00,2.00,2.00,"2,370.16","4,751.45",80.00
6252,35.00,F,2.00,graduacao,solteiro,menos que $40K,blue,18.00,6.00,.00,2.00,"2,658.36","4,667.71",83.00
6253,38.00,F,3.00,mestrado,casado,menos que $40K,blue,36.00,3.00,3.00,2.00,"2,300.86","2,500.35",47.00
6254,44.00,F,2.00,mestrado,solteiro,menos que $40K,blue,36.00,5.00,3.00,2.00,"2,368.91","4,289.42",71.00
6255,53.00,F,.00,ensino medio,casado,$40K - $60K,blue,36.00,6.00,3.00,2.00,"2,883.12","4,244.56",53.00
6256,43.00,F,2.00,graduacao,divorciado,na,blue,38.00,4.00,2.00,3.00,"3,264.81","4,624.88",75.00
6257,46.00,F,3.00,na,solteiro,menos que $40K,blue,41.00,3.00,2.00,2.00,"1,937.58","4,303.34",89.00
6258,40.00,F,4.00,na,casado,$40K - $60K,blue,30.00,5.00,2.00,2.00,"2,166.55","5,097.82",82.00
6259,43.00,F,5.00,mestrado,casado,$40K - $60K,blue,34.00,5.00,3.00,1.00,"7,135.07","3,746.64",81.00
6260,56.00,F,2.00,mestrado,solteiro,menos que $40K,blue,43.00,5.00,2.00,3.00,"1,438.56","4,830.58",79.00
6261,48.00,F,3.00,ensino medio,solteiro,$40K - $60K,blue,42.00,6.00,1.00,1.00,"3,743.90","4,674.38",67.00
6262,31.00,F,.00,sem educacao formal,divorciado,na,blue,36.00,6.00,1.00,3.00,"5,190.46","4,900.38",81.00
6263,41.00,M,2.00,doutorado,casado,$40K - $60K,blue,32.00,5.00,3.00,3.00,"6,059.50","4,119.72",70.00
6264,47.00,F,4.00,sem educacao formal,solteiro,menos que $40K,blue,36.00,4.00,3.00,2.00,"2,577.18","4,576.32",83.00
6265,43.00,F,2.00,ensino medio,casado,menos que $40K,blue,36.00,5.00,3.00,1.00,"3,761.33","4,476.91",79.00
6266,50.00,F,3.00,ensino medio,casado,menos que $40K,blue,36.00,2.00,3.00,3.00,"1,572.01","2,447.33",41.00
6267,39.00,F,1.00,na,casado,$40K - $60K,blue,36.00,3.00,1.00,1.00,"1,637.47","4,800.72",70.00
6268,51.00,M,2.00,na,casado,$120K +,blue,36.00,5.00,2.00,3.00,"28,600.36","4,336.14",66.00
6269,40.00,M,4.00,ensino medio,casado,menos que $40K,blue,35.00,3.00,1.00,3.00,"4,402.22","3,063.12",57.00
6270,50.00,F,1.00,mestrado,na,menos que $40K,blue,32.00,6.00,3.00,1.00,"2,652.04","4,816.78",79.00
6271,41.00,F,2.00,graduacao,casado,$40K - $60K,blue,36.00,6.00,3.00,2.00,"6,602.36","4,479.94",82.00
6272,37.00,F,2.00,doutorado,solteiro,$40K - $60K,blue,18.00,4.00,3.00,1.00,"1,900.36","2,880.98",46.00
6273,56.00,F,4.00,doutorado,solteiro,$40K - $60K,blue,44.00,4.00,3.00,2.00,"3,455.65","4,925.27",82.00
6274,47.00,M,3.00,ensino medio,solteiro,$60K - $80K,blue,30.00,5.00,3.00,3.00,"18,123.78","4,259.67",80.00
6275,44.00,F,4.00,doutorado,divorciado,menos que $40K,blue,26.00,4.00,3.00,1.00,"2,295.08","3,834.78",69.00
6276,38.00,M,3.00,mestrado,casado,$80K - $120K,blue,19.00,5.00,2.00,2.00,"1,518.04","3,595.52",65.00
6277,45.00,F,2.00,mestrado,na,menos que $40K,blue,36.00,3.00,1.00,1.00,"2,723.33","3,875.65",84.00
6278,47.00,F,.00,graduacao,casado,menos que $40K,blue,27.00,3.00,3.00,1.00,"1,776.88","4,878.69",84.00
6279,39.00,F,3.00,ensino medio,casado,menos que $40K,blue,33.00,3.00,1.00,3.00,"1,968.70","4,199.16",84.00
6280,48.00,F,1.00,mestrado,solteiro,menos que $40K,blue,41.00,5.00,1.00,1.00,"1,860.27","5,163.53",73.00
6281,53.00,F,3.00,mestrado,divorciado,menos que $40K,blue,40.00,3.00,3.00,2.00,"2,684.36","5,299.60",75.00
6282,51.00,F,2.00,mestrado,solteiro,$40K - $60K,blue,43.00,3.00,3.00,1.00,"2,180.11","4,348.48",77.00
6283,41.00,F,2.00,ensino medio,solteiro,menos que $40K,blue,34.00,1.00,4.00,3.00,"1,661.01","2,473.16",49.00
6284,38.00,F,.00,sem educacao formal,solteiro,menos que $40K,blue,36.00,4.00,2.00,1.00,"1,679.26","4,771.29",81.00
6285,36.00,F,2.00,doutorado,casado,menos que $40K,blue,25.00,5.00,3.00,2.00,"1,691.82","2,716.94",63.00
6286,46.00,F,2.00,doutorado,solteiro,menos que $40K,blue,35.00,4.00,3.00,2.00,"2,888.77","3,703.76",61.00
6287,58.00,F,1.00,ensino medio,casado,$40K - $60K,blue,46.00,5.00,1.00,3.00,"1,871.63","4,553.39",90.00
6288,44.00,F,2.00,ensino medio,na,menos que $40K,blue,34.00,5.00,3.00,1.00,"3,226.20","4,317.74",81.00
6289,41.00,M,5.00,na,casado,$80K - $120K,blue,31.00,3.00,1.00,3.00,"12,114.70","3,964.30",90.00
6290,42.00,F,3.00,doutorado,casado,menos que $40K,blue,36.00,6.00,1.00,3.00,"4,959.95","4,286.19",71.00
6291,42.00,M,4.00,sem educacao formal,solteiro,$80K - $120K,blue,36.00,3.00,3.00,2.00,"10,374.11","4,240.92",63.00
6292,45.00,F,1.00,sem educacao formal,casado,menos que $40K,blue,35.00,3.00,2.00,3.00,"1,438.14","4,425.84",79.00
6293,44.00,F,2.00,sem educacao formal,solteiro,na,blue,32.00,5.00,3.00,3.00,"1,486.05","2,380.18",43.00
6294,41.00,F,3.00,mestrado,casado,na,blue,33.00,3.00,3.00,3.00,"2,542.17","4,087.76",73.00
6295,35.00,M,2.00,na,solteiro,menos que $40K,blue,36.00,5.00,3.00,3.00,"1,931.38","2,482.83",40.00
6296,48.00,F,3.00,doutorado,solteiro,menos que $40K,blue,39.00,3.00,4.00,3.00,"1,644.57","2,450.91",45.00
6297,43.00,F,2.00,doutorado,solteiro,$40K - $60K,blue,36.00,4.00,3.00,1.00,"2,283.46","4,088.89",66.00
6298,36.00,F,1.00,doutorado,na,menos que $40K,blue,36.00,3.00,2.00,2.00,"4,943.04","4,024.76",82.00
6299,44.00,M,2.00,doutorado,na,$40K - $60K,blue,36.00,5.00,4.00,3.00,"1,438.66","2,100.12",54.00
6300,43.00,F,3.00,graduacao,solteiro,menos que $40K,blue,28.00,3.00,3.00,1.00,"1,438.22","4,482.44",54.00
6301,52.00,F,2.00,graduacao,divorciado,menos que $40K,blue,45.00,4.00,3.00,2.00,"1,438.15","4,737.53",80.00
6302,61.00,F,.00,ensino medio,solteiro,menos que $40K,blue,36.00,4.00,4.00,3.00,"1,760.77","2,285.97",46.00
6303,50.00,F,3.00,na,solteiro,menos que $40K,blue,39.00,4.00,3.00,4.00,"1,852.52","4,339.28",82.00
6304,43.00,M,2.00,ensino medio,casado,$60K - $80K,blue,25.00,3.00,3.00,2.00,"2,049.24","4,521.09",70.00
6305,48.00,F,3.00,ensino medio,casado,menos que $40K,blue,43.00,3.00,3.00,3.00,"1,670.25","2,790.68",37.00
6306,35.00,F,3.00,na,divorciado,menos que $40K,blue,29.00,4.00,3.00,2.00,"1,511.52","4,823.86",64.00
6307,39.00,M,1.00,na,solteiro,$80K - $120K,blue,36.00,4.00,1.00,2.00,"6,018.76","4,355.80",78.00
6308,59.00,F,.00,doutorado,solteiro,menos que $40K,blue,48.00,4.00,2.00,2.00,"3,030.82","4,724.93",71.00
6309,58.00,F,4.00,ensino medio,solteiro,menos que $40K,blue,39.00,3.00,3.00,1.00,"2,755.81","4,394.18",75.00
6310,51.00,M,4.00,ensino medio,solteiro,$80K - $120K,blue,37.00,6.00,2.00,2.00,"8,783.97","4,425.88",83.00
6311,64.00,M,1.00,mestrado,solteiro,menos que $40K,blue,36.00,4.00,1.00,3.00,"1,861.29","5,225.60",94.00
6312,50.00,M,2.00,ensino medio,casado,$120K +,blue,40.00,6.00,3.00,4.00,"13,709.87","2,511.33",40.00
6313,46.00,F,3.00,na,na,menos que $40K,blue,41.00,5.00,2.00,3.00,"4,710.82","2,690.89",43.00
6314,49.00,M,4.00,mestrado,casado,$80K - $120K,blue,39.00,6.00,2.00,3.00,"17,285.09","4,787.91",60.00
6315,53.00,F,3.00,sem educacao formal,solteiro,menos que $40K,blue,40.00,5.00,3.00,2.00,"1,438.37","4,463.85",87.00
6316,54.00,M,2.00,mestrado,solteiro,$60K - $80K,blue,44.00,6.00,2.00,3.00,"7,866.88","4,238.82",55.00
6317,42.00,F,1.00,ensino medio,casado,menos que $40K,blue,36.00,4.00,1.00,3.00,"2,190.30","5,026.92",77.00
6318,43.00,F,4.00,mestrado,casado,menos que $40K,blue,30.00,4.00,3.00,1.00,"4,829.57","4,778.27",65.00
6319,46.00,M,3.00,mestrado,divorciado,$80K - $120K,blue,36.00,5.00,1.00,1.00,"3,210.39","3,962.70",62.00
6320,38.00,F,.00,mestrado,solteiro,menos que $40K,blue,32.00,6.00,3.00,3.00,"1,755.76","5,000.71",79.00
6321,47.00,F,4.00,mestrado,solteiro,$40K - $60K,blue,37.00,4.00,1.00,1.00,"1,438.85","4,341.02",80.00
6322,37.00,M,3.00,sem educacao formal,na,$60K - $80K,blue,26.00,6.00,1.00,2.00,"14,485.69","3,895.77",87.00
6323,47.00,M,5.00,doutorado,casado,$40K - $60K,blue,36.00,4.00,2.00,3.00,"6,043.44","4,256.59",78.00
6324,43.00,M,2.00,sem educacao formal,solteiro,$60K - $80K,blue,35.00,5.00,2.00,3.00,"6,348.16","1,732.46",39.00
6325,56.00,F,.00,ensino medio,casado,menos que $40K,blue,48.00,3.00,1.00,3.00,"1,438.83","4,210.84",75.00
6326,43.00,M,3.00,mestrado,casado,$60K - $80K,blue,36.00,4.00,3.00,2.00,"17,239.35","1,789.74",38.00
6327,45.00,F,3.00,mestrado,casado,na,blue,36.00,5.00,3.00,2.00,"18,432.44","2,300.76",45.00
6328,47.00,F,1.00,sem educacao formal,solteiro,menos que $40K,blue,32.00,6.00,2.00,2.00,"1,636.21","5,056.24",85.00
6329,43.00,F,3.00,mestrado,casado,na,blue,33.00,6.00,3.00,1.00,"7,951.82","4,452.94",65.00
6330,44.00,M,3.00,mestrado,casado,$60K - $80K,blue,34.00,5.00,3.00,3.00,"14,201.57","2,223.19",47.00
6331,52.00,F,.00,mestrado,na,$40K - $60K,blue,42.00,4.00,2.00,3.00,"2,723.54","4,108.05",70.00
6332,52.00,F,1.00,mestrado,solteiro,menos que $40K,blue,44.00,5.00,2.00,2.00,"2,019.54","3,603.15",59.00
6333,43.00,F,3.00,ensino medio,solteiro,na,blue,25.00,5.00,2.00,1.00,"10,305.64","4,018.02",63.00
6334,49.00,M,3.00,na,casado,$40K - $60K,blue,32.00,4.00,3.00,3.00,"3,114.27","5,219.25",86.00
6335,40.00,M,3.00,mestrado,na,$40K - $60K,blue,28.00,6.00,2.00,2.00,"4,323.92","2,451.26",38.00
6336,50.00,F,2.00,na,solteiro,menos que $40K,blue,36.00,3.00,2.00,2.00,"3,647.28","2,935.31",58.00
6337,43.00,M,2.00,ensino medio,solteiro,$60K - $80K,blue,35.00,5.00,2.00,2.00,"1,849.14","4,678.21",71.00
6338,53.00,M,1.00,mestrado,casado,$80K - $120K,blue,47.00,3.00,1.00,3.00,"2,540.52","4,480.98",80.00
